time,seconds_elapsed,bpm
1781639132757000000,289.231,95
1781639133763000000,290.237,95
1781639134768000000,291.242,95
1781639135774000000,292.2480002441406,95
1781639136779000000,293.253,95
1781639137784000000,294.258,95
1781639138790000000,295.2640002441406,95
1781639139796000000,296.27,95
1781639140801000000,297.275,95
1781639141806000000,298.28000024414064,95
1781639142812000000,299.286,96
1781639143817000000,300.291,96
1781639144823000000,301.297,96
1781639145829000000,302.303,96
1781639146834000000,303.3079997558594,96
1781639147840000000,304.314,96
1781639148845000000,305.319,96
1781639149850000000,306.32399975585935,97
1781639150855000000,307.329,97
1781639151861000000,308.335,97
1781639152867000000,309.341,97
1781639153871000000,310.345,97
1781639154876000000,311.35,97
1781639155882000000,312.3559997558594,97
1781639156887000000,313.361,97
1781639157893000000,314.367,97
1781639158899000000,315.373,97
1781639159905000000,316.379,97
1781639160911000000,317.385,97
1781639161916000000,318.39,98
1781639162922000000,319.39599975585935,98
1781639163928000000,320.402,98
1781639164934000000,321.4080002441406,99
1781639165939000000,322.413,99
1781639166945000000,323.419,99
1781639167949000000,324.423,99
1781639168955000000,325.429,99
1781639169960000000,326.434,99
1781639170966000000,327.4400002441406,99
1781639171972000000,328.446,99
1781639172977000000,329.451,99
1781639173983000000,330.457,100
1781639174988000000,331.462,100
1781639175994000000,332.46799975585935,100
1781639177000000000,333.474,100
1781639178005000000,334.479,100
1781639179011000000,335.485,100
1781639180016000000,336.49,100
1781639181022000000,337.49600024414065,100
1781639182027000000,338.501,100
1781639183032000000,339.506,100
1781639184037000000,340.511,100
1781639185043000000,341.517,100
1781639186048000000,342.522,100
1781639187053000000,343.527,100
1781639188058000000,344.5319997558594,100
1781639189063000000,345.537,100
1781639190062000000,346.5360002441406,100
1781639191068000000,347.542,100
1781639192073000000,348.547,100
1781639193079000000,349.553,100
1781639194085000000,350.559,100
1781639195094000000,351.56800024414065,100
1781639196100000000,352.574,100
1781639197106000000,353.5799997558594,100
1781639198112000000,354.586,100
1781639199118000000,355.59200024414065,100
1781639200124000000,356.598,100
1781639201130000000,357.6039997558594,101
1781639202135000000,358.609,101
1781639203141000000,359.615,101
1781639204147000000,360.621,102
1781639205153000000,361.627,102
1781639206158000000,362.6320002441406,102
1781639207164000000,363.638,102
1781639208169000000,364.643,102
1781639209175000000,365.649,102
1781639210180000000,366.654,102
1781639211186000000,367.65999975585936,102
1781639212192000000,368.666,102
1781639213197000000,369.671,102
1781639214202000000,370.6759997558594,103
1781639215207000000,371.681,103
1781639216212000000,372.686,102
1781639217218000000,373.6919997558594,103
1781639218223000000,374.697,103
1781639219229000000,375.703,103
1781639220234000000,376.70799975585936,103
1781639221240000000,377.714,103
1781639222246000000,378.72000024414064,103
1781639223251000000,379.725,103
1781639224257000000,380.731,103
1781639225262000000,381.7360002441406,103
1781639226268000000,382.742,103
1781639227273000000,383.747,103
1781639228278000000,384.7520002441406,102
1781639229283000000,385.757,102
1781639230289000000,386.763,102
1781639231294000000,387.76800024414064,102
1781639232299000000,388.773,102
1781639233305000000,389.779,102
1781639234310000000,390.7840002441406,101
1781639235316000000,391.79,101
1781639236321000000,392.795,101
1781639237327000000,393.801,101
1781639238332000000,394.806,101
1781639239338000000,395.81199975585935,100
1781639240344000000,396.818,100
1781639241349000000,397.823,101
1781639242355000000,398.829,100
1781639243361000000,399.835,101
1781639244366000000,400.84000024414064,101
1781639245371000000,401.845,101
1781639246377000000,402.851,101
1781639247383000000,403.857,101
1781639248388000000,404.862,101
1781639249394000000,405.8679997558594,101
1781639250399000000,406.873,102
1781639251404000000,407.878,102
1781639252410000000,408.88399975585935,102
1781639253415000000,409.889,102
1781639254421000000,410.895,102
1781639255426000000,411.89999975585937,102
1781639256432000000,412.906,102
1781639257437000000,413.911,102
1781639258443000000,414.917,102
1781639259448000000,415.922,102
1781639260453000000,416.927,103
1781639261459000000,417.933,103
1781639262464000000,418.938,102
1781639263469000000,419.943,102
1781639264475000000,420.949,102
1781639265480000000,421.954,103
1781639266486000000,422.96000024414064,103
1781639267489000000,423.963,103
1781639268494000000,424.9680002441406,103
1781639269499000000,425.973,103
1781639270505000000,426.979,103
1781639271511000000,427.985,103
1781639272516000000,428.99,103
1781639273522000000,429.9959997558594,103
1781639274527000000,431.001,103
1781639275532000000,432.006,104
1781639276538000000,433.0119997558594,103
1781639277543000000,434.017,103
1781639278548000000,435.022,103
1781639279553000000,436.027,103
1781639280559000000,437.033,103
1781639281564000000,438.038,103
1781639282570000000,439.0439997558594,103
1781639283575000000,440.049,103
1781639284581000000,441.055,103
